Date,ADA_Price(USDT),ADA_Volume(USDT),ADA_Tradecount,BNB_Price(USDT),BNB_Volume(USDT),BNB_Tradecount,BTC_Price(USDT),BTC_Volume(USDT),BTC_Tradecount,DOT_Price(USDT),DOT_Volume(USDT),DOT_Tradecount,EOS_Price(USDT),EOS_Volume(USDT),EOS_Tradecount,ETC_Price(USDT),ETC_Volume(USDT),ETC_Tradecount,ETH_Volume(USDT),ETH_Tradecount,LINK_Price(USDT),LINK_Volume(USDT),LINK_Tradecount,LTC_Price(USDT),LTC_Volume(USDT),LTC_Tradecount,SOL_Price(USDT),SOL_Volume(USDT),SOL_Tradecount,TRX_Price(USDT),TRX_Volume(USDT),TRX_Tradecount,XLM_Price(USDT),XLM_Volume(USDT),XLM_Tradecount,XRP_Price(USDT),XRP_Volume(USDT),XRP_Tradecount,BTC-Dominance,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockReward,BlockSize,BlockTime,DailyActiveERC20Address,DailyActiveEthAddress,EnsRegistrations,EtherPrice,GasLimit,GasUsed,MarketCap,NetworkHash,NetworkUtilization,ERC20 daily token transfer,TransactionFee, Ethereum daily transactions,Uncles,verified-contracts,USD_EURO,USD_YUAN,WGS7YR,Gold_Price,NASDAQ_Ind,OIL_PRICE,GOOGLE_TREND,TWEETS
1/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.38,1003081,0.01,22369863556,5963,106.857,31121.09375,1609,14.41,1324,17872,0,10.6,4005670,1515455427,88094541.28,7838.6452,0.0649,2548,3.36E+19,45775,375,9,0.940733772,6.868,2.24,1199.1,153.4,51.8,2.64,1648
1/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.38,1005461,0.01,22405633901,6046,108.358,31523.75,1504,14.27,816,16131,0,10.91,4006350,1388291037,88126065.03,8044.0736,0.0573,1405,3.07E+19,43302,368,0,0.940733772,6.868,2.27,1199.1,153.4,51.8,2.6,1416
1/22/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.38,1008099,0.01,22118050371,6065,108.811,31577.8125,1616,14.18,1088,16272,0,10.71,4008101,1643236317,88157642.84,8083.9775,0.0676,1761,3.58E+19,47432,354,10,0.940733772,6.868,2.27,1199.1,153.4,51.8,2.84,1596
1/23/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.38,1010801,0.01,22267116021,6048,111.109,31498.4375,1612,14.22,723,16470,0,10.78,4007046,1597491636,88189141.28,8232.8818,0.0667,1374,3.50E+19,46076,354,4,0.931098696,6.8514,2.27,1213.75,152.94,52.1,2.88,1924
1/24/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.07,1013213,0.01,22081334070,6037,109.885,31420.46875,1754,14.23,2172,17423,0,10.51,4006384,1886697084,88220561.75,8124.3364,0.078,3756,4.12E+19,50414,351,10,0.930319099,6.8555,2.27,1213.3,155.04,52.51,3.52,1831
1/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.07,1015638,0.01,22329866070,6010,110.021,31423.59375,1644,14.31,1505,16238,0,10.51,4005629,1674958906,88251985.34,8145.8979,0.0697,2594,3.78E+19,46256,387,4,0.930838686,6.8812,2.27,1203.5,156.12,52.14,2.48,1851
1/26/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.07,1018788,0.01,22478987111,6081,111.654,31784.6875,1673,14.14,1535,16443,0,10.65,4005536,1623030263,88283770.03,8367.5758,0.0681,2890,3.65E+19,46856,394,4,0.937207123,6.8768,2.27,1191.55,156.11,52.91,2.6,1771
1/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.07,1021176,0.01,22449741445,5985,112.707,31114.84375,1658,14.36,1491,16089,0,10.51,4004172,1559585360,88314884.88,8244.2883,0.0652,2887,3.53E+19,46680,335,2,0.935453695,6.8768,2.27,1184.2,156.02,52.88,3.12,1834
1/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.07,1023857,0.01,22219721089,6063,111.597,31527.96875,1628,14.21,862,16108,0,10.54,4004703,1513588184,88346412.84,8279.3794,0.0636,1594,3.33E+19,45189,347,4,0.935453695,6.8768,2.27,1184.2,156.02,52.88,2.4,1470
1/29/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.07,1025985,0.01,22393586898,5960,110.677,31133.125,1523,14.43,856,15482,0,10.47,4004799,1368433239,88377545.97,8111.2062,0.0576,1493,3.06E+19,42509,372,0,0.935453695,6.8768,2.27,1184.2,156.02,52.88,2.44,1466
1/30/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.07,1028616,0.01,22234080218,6094,110.965,31915.3125,1579,14.1,597,16759,0,10.62,4004426,1490998292,88409461.28,8348.0885,0.0624,937,3.28E+19,45369,406,1,0.936241925,6.8768,2.27,1189.85,154.12,52.78,3,1479
1/31/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.53,1030377,0.01,23010693003,6018,112.737,31413.90625,1539,14.29,1732,15712,0,10.71,4005092,1406776443,88440875.19,8339.12,0.0584,3123,3.20E+19,43649,373,2,0.926440615,6.8768,2.27,1198.8,155.21,52.19,3.52,1472
2/1/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.53,1032363,0.01,22534983936,6009,111.557,31332.1875,1607,14.32,1375,16306,0,10.71,4004053,1723454015,88472207.38,8226.0029,0.0718,3402,3.81E+19,44541,362,0,0.929540807,6.8768,2.27,1210,159.3,52.76,2.45,1673
2/2/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.53,1034339,0.01,22623466807,6047,113.89,31414.84375,1578,14.2,1190,16351,0,10.78,4003996,1558834935,88503622.22,8407.2648,0.0646,2449,3.55E+19,43709,331,3,0.92575449,6.8768,2.27,1224.05,161.65,53.93,2.35,3207
2/3/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.53,1036149,0.01,22508635957,5990,112.321,31273.28125,1568,14.38,1480,15995,0,10.95,4005129,1519386885,88534895.5,8271.9789,0.0633,2866,3.41E+19,42778,373,9,0.926612305,6.865,2.27,1213.05,162.37,54.24,2.5,2049
2/4/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.53,1038366,0.01,22623314914,6078,112.665,31760.78125,1560,14.12,842,16891,0,11.32,4005458,1441528397,88566656.28,8427.7058,0.0598,1571,3.30E+19,45410,385,1,0.926612305,6.865,2.18,1213.05,162.37,54.24,1.85,1494
2/5/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.53,1040151,0.01,22331019732,6077,118.163,31601.5625,1614,14.16,1034,16953,0,11.22,4004770,1567592675,88598257.84,8773.2937,0.0644,1858,3.48E+19,46542,338,12,0.926612305,6.865,2.18,1213.05,162.37,54.24,1.9,1482
2/6/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.53,1041868,0.01,22488425969,6050,119.234,31623.59375,1606,14.21,710,16235,0,11.32,4006549,1599155373,88629881.44,8877.6557,0.066,1078,3.59E+19,47306,383,1,0.931879601,6.86,2.18,1221.85,163.06,53.77,2.05,1659
2/7/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.44,1044080,0.01,22381838948,5998,119.408,31491.40625,1827,14.34,1859,16535,0,11.45,4006191,1983099544,88661372.84,8865.7805,0.0825,3180,4.61E+19,51866,417,14,0.935453695,6.8821,2.18,1231,164.5,52.78,1.95,1910
2/8/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.44,1046627,0.01,22770223820,6067,120.24,31707.96875,1764,14.18,1466,16947,0,11.39,4007044,1831684518,88693080.81,8981.8497,0.0754,2414,4.37E+19,51089,387,10,0.93388121,6.87,2.18,1235.6,167.1,52.13,2.2,1987
2/9/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.44,1048537,0.01,22865377988,6029,121.113,31427.1875,1630,14.25,1312,17021,0,10.94,4006817,1730081198,88724508,8947.4759,0.0716,2590,4.07E+19,47873,354,7,0.938262338,6.866,2.18,1241.75,166.59,52.76,2.6,1837
2/10/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.44,1050601,0.01,22403621823,6040,124.421,31496.40625,1735,14.23,1337,16931,0,11.34,4006488,2034959642,88756004.41,9217.8017,0.0841,2477,4.62E+19,52222,361,2,0.938967136,6.8775,2.18,1225.75,164.78,53.23,2.15,2241
2/11/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.44,1052536,0.01,22195555854,6038,124.729,31589.84375,1594,14.22,987,15901,0,11.43,4006035,1761766435,88787594.25,9275.2906,0.0735,1658,3.85E+19,46560,387,4,0.938967136,6.8775,2.27,1225.75,164.78,53.23,1.75,1893
2/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.44,1055170,0.01,22626108892,6059,126.46,31569.6875,1571,14.21,1049,17004,0,11.42,4006386,1715520962,88819163.94,9392.2664,0.0723,1857,4.03E+19,45319,358,2,0.938967136,6.8775,2.27,1225.75,164.78,53.23,2.05,1637
2/13/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.44,1057373,0.01,23210412106,6070,127.523,31734.0625,1823,14.19,826,18346,0,11.39,4007567,2340786140,88850898,9522.8756,0.0962,1297,6.15E+19,55990,382,8,0.943129303,6.8776,2.27,1229.4,166.05,53.47,2.2,1735
2/14/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4,1060192,0.01,22818886821,6023,129.976,31470.9375,1914,14.29,1887,19137,0,13,4006644,2194959803,88882368.94,9629.3742,0.0909,3205,4.98E+19,58298,378,6,0.945447669,6.8649,2.27,1229.65,166.12,53.31,2.85,2320
2/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4,1062971,0.02,31915437681,6089,129.591,31721.40625,1818,14.14,1268,19185,0,12.97,4008972,2349687466,88914090.34,9674.344,0.0962,2273,9.05E+19,55320,361,5,0.943663301,6.8685,2.27,1225.15,167.1,53.1,2.55,3673
2/16/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4,1065094,0.01,22602328224,6052,129.994,31539.84375,1661,14.22,691,18258,0,12.95,4009688,1745086369,88945630.19,9633.6869,0.0719,1173,3.92E+19,49674,351,3,0.938086304,6.8517,2.27,1236.75,166.01,53.14,2.1,18078
2/17/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4,1067195,0.01,22533195533,6012,133.278,31327.8125,1661,14.33,601,18047,0,12.72,4006606,1731885385,88976958,9813.818,0.0719,931,3.88E+19,49406,350,2,0.942151875,6.864,2.27,1241.4,167.22,53.11,2.65,4287
2/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4,1070152,0.01,23057941420,5999,135.014,31211.71875,1773,14.34,1531,18026,0,12.83,4006562,1867779741,89008169.72,9910.4307,0.0777,3119,4.47E+19,49398,343,1,0.942151875,6.864,2.2,1241.4,167.22,53.11,1.9,3759
2/19/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4,1072189,0.01,22391656238,6019,137.219,31267.1875,1635,14.31,707,17214,0,12.82,4006797,1612661135,89039436.91,10076.9868,0.0669,1100,3.63E+19,48227,326,0,0.942151875,6.864,2.2,1241.4,167.22,53.11,2.2,2984
2/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4,1074669,0.01,22466228953,6015,137.087,31387.8125,1696,14.31,776,18491,0,12.52,4006821,1804435972,89070824.72,10118.1204,0.0749,1317,4.10E+19,50152,362,2,0.942151875,6.864,2.2,1235.35,167.22,53.49,2.3,3469
2/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.06,1077693,0.01,22569187220,6052,140.244,31416.875,1989,14.2,2694,18250,0,12.77,4007765,2378366614,89102241.59,10342.9777,0.0981,12748,5.49E+19,58434,320,2,0.947777462,6.881,2.2,1228.7,168.8,53.88,2.55,3470
2/22/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.06,1080026,0.01,22844411723,5968,140.528,30987.34375,1790,14.43,1493,18193,0,12.69,4009128,2167016939,89133228.94,10225.688,0.0906,4522,5.10E+19,50372,319,10,0.947418285,6.8765,2.2,1237.5,168.84,53.48,2.3,2934
2/23/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.06,1082340,0.01,22741575515,6019,139.771,31229.53125,1667,14.29,1349,17754,0,13.13,4009303,1835447879,89164458.47,10249.8892,0.0761,2715,4.34E+19,47601,317,7,0.944643869,6.8622,2.2,1237.35,168.38,53.95,2.65,2862
2/24/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.06,1085027,0.01,22755690878,6011,140.244,31263.59375,1778,14.34,1552,19639,0,13.11,4010814,1810426719,89195722.06,10300.807,0.0751,3034,4.13E+19,54081,335,4,0.945179584,6.8645,2.2,1255.35,168.05,53.61,2.35,3159
2/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.06,1087362,0.01,22580332911,6039,142.922,31553.90625,1761,14.28,2970,18689,0,13.57,4009354,2017627760,89227275.97,10613.2667,0.0833,3781,4.47E+19,53245,377,3,0.945179584,6.8645,2.26,1255.35,168.05,53.61,2.95,2565
2/26/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.06,1089873,0.01,22771424431,6089,147.403,31820.15625,1713,14.12,1214,18730,0,14.59,4012114,1704657840,89259096.13,11038.1733,0.0698,2067,3.94E+19,51716,381,0,0.945179584,6.8645,2.26,1255.35,168.05,53.61,4.7,2853
2/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.06,1093061,0.01,23193818563,5988,150.763,31246.40625,1819,14.37,1299,20078,0,15.55,4022567,1932296583,89290342.53,11078.6475,0.0802,1999,4.50E+19,52642,361,3,0.94126506,6.8675,2.26,1256.25,171.78,53.85,3.6,3660
2/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.59,1097572,0.01,23580755304,6107,154.531,31856.09375,1935,14.08,2392,23021,0,16.07,4032516,2140853331,89322198.63,11579.116,0.087,3935,5.10E+19,60277,367,5,0.941796949,6.8665,2.26,1251.9,167.36,53.4,5,4700
3/1/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.59,1104598,0.02,27402631555,5958,152.61,31144.84375,2235,14.45,1383,24651,0,17.55,4019383,2146017149,89353343.47,11193.1403,0.0919,2353,5.49E+19,59774,379,2,0.946611132,6.8794,2.26,1246.05,170.04,54.15,4,3865
3/2/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.59,1111090,0.01,23609865289,6061,152.75,31630.9375,2209,14.2,1778,31685,0,19.08,4020666,2278844062,89384974.41,11369.6535,0.0943,3582,5.49E+19,70779,370,2,0.951112802,6.8868,2.26,1243.3,167.01,53.74,5.04,3593
3/3/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.59,1117915,0.01,23008036079,6006,160.218,31298.90625,2084,14.31,1989,26429,0,19.48,4017598,2015645991,89416273.31,11791.9899,0.0853,3518,4.64E+19,64294,353,6,0.947687642,6.8954,2.26,1228.75,166.07,53.01,4.24,2841
3/4/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.59,1122227,0.01,22752613012,5985,158.696,31172.65625,1860,14.37,1127,23540,0,18.61,4012281,1881415432,89447445.97,11641.3951,0.0783,1846,4.25E+19,58756,353,1,0.947687642,6.8954,2.37,1228.75,166.07,53.01,3.04,4207
3/5/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.59,1126316,0.01,22459193729,6073,163.957,31561.875,1821,14.18,1052,22808,0,19.22,4008611,1890414773,89479007.84,12169.6377,0.0777,1799,4.34E+19,57031,340,0,0.947687642,6.8954,2.37,1228.75,166.07,53.01,2.48,2265
3/6/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.59,1130974,0.01,22683379793,5977,166.365,31153.125,1808,14.41,819,23221,0,19.75,4010710,1824348403,89510160.97,12202.0077,0.0761,1239,4.14E+19,57020,360,0,0.944643869,6.8955,2.37,1231.15,165.1,53.13,3.76,3238
3/7/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.65,1134803,0.01,22439900327,5978,165.933,31068.75,1963,14.43,1740,21813,0,18.91,4006006,1962866259,89541229.72,12126.1529,0.082,3012,4.38E+19,62589,336,10,0.945000945,6.9,2.37,1223.7,164.71,53.54,3.28,2307
3/8/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.65,1139079,0.01,22717981194,6016,170.548,31325.9375,1800,14.29,1269,21960,0,16.54,4007589,1749096281,89572555.66,12566.0974,0.0725,2128,4.03E+19,55386,350,4,0.948136911,6.9113,2.37,1213.3,164.06,52.69,3.6,2416
3/9/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.65,1145689,0.01,22460423289,5928,173.894,30809.53125,2403,14.54,1740,25280,0,17.71,4013111,2168001854,89603365.19,12593.1903,0.0922,3692,4.98E+19,64266,329,1,0.944643869,6.9086,2.37,1204.6,163.77,50.82,3.12,2981
3/10/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.65,1151824,0.02,25715550291,5953,172.946,31027.03125,2190,14.43,1658,24371,0,19.13,4009374,2244444377,89634392.22,12622.6645,0.0951,3181,5.56E+19,65132,353,4,0.937470704,6.905,2.37,1196.55,163.82,49.81,3.6,4173
3/11/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.65,1157765,0.02,22822227019,6002,175.151,31235.46875,2014,14.35,1467,24576,0,21.45,4010983,2121047668,89665627.69,12870.7578,0.0881,2516,4.80E+19,64803,347,8,0.937470704,6.905,2.36,1196.55,163.82,49.81,3.44,3670
3/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.65,1165133,0.02,22944292835,5919,177.745,30849.53125,2043,14.53,1381,26292,0,23.31,4008825,2112935282,89696477.22,12911.1921,0.0891,2349,4.85E+19,66646,357,2,0.937470704,6.905,2.36,1196.55,163.82,49.81,3.2,4090
3/13/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.65,1177027,0.03,23503094188,6040,180.235,31613.75,2452,14.25,1308,34429,0,28.45,4013572,3230713433,89728090.97,13434.1504,0.1333,2394,7.64E+19,81718,400,6,0.937207123,6.905,2.36,1207.8,165.96,49,5.12,5321
3/14/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.61,1186677,0.03,22958465248,5961,179.845,31214.84375,2433,14.43,2135,30115,0,28.58,4010738,3113154274,89759305.81,13255.2329,0.1302,3734,7.48E+19,77155,407,5,0.939408173,6.913,2.36,1203.55,164.72,48.63,4.4,4659
3/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.61,1197188,0.03,22877843867,5986,184.132,31377.65625,2456,14.37,1983,31542,0,35.18,4014215,2732822658,89790683.47,13628.7396,0.1138,3690,6.43E+19,81205,409,6,0.940733772,6.9132,2.36,1202.25,165.17,49.17,4.32,4888
3/16/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.61,1214848,0.04,23318234775,5990,185.854,31427.96875,3071,14.37,2404,44107,0,45.51,4024249,3665163840,89822111.44,13794.9629,0.152,4925,8.54E+19,109950,423,0,0.931272118,6.913,2.36,1225.6,164.77,49.7,8,5545
3/17/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.61,1230590,0.04,27329559604,6046,192.81,31841.875,2880,14.22,2337,43499,0,44.48,4039328,3367447756,89853953.31,14518.7852,0.1379,4400,8.90E+19,106635,460,2,0.93092534,6.9,2.36,1228.75,165.54,49.36,7.52,4902
3/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.61,1242545,0.02,22588280322,5991,197.601,31482.34375,2513,14.36,1870,36158,0,34,4043895,2680677691,89885435.66,14696.5419,0.1107,4369,6.05E+19,89920,435,3,0.93092534,6.9,2.24,1228.75,165.54,49.36,5.52,5211
3/19/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.61,1251192,0.03,22676654708,5950,190.867,30994.53125,2396,14.48,1494,31709,0,43.12,4063474,2539978136,89916430.19,13915.1809,0.1051,2747,5.70E+19,84599,349,2,0.93092534,6.9,2.24,1228.75,165.54,49.36,4.24,3449
3/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.61,1260406,0.03,22485861954,6066,199.408,31670.3125,2316,14.15,1395,32279,0,42.51,4094927,2538286690,89948100.5,14863.3155,0.1023,2448,5.69E+19,80264,374,2,0.929886554,6.905,2.24,1233,168.07,49.18,4.72,5631
3/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.06,1270512,0.03,22401666063,5957,199.631,31016.40625,2507,14.46,2725,32919,0,42.67,4083835,2722576858,89979116.91,14561.0448,0.1119,4949,6.42E+19,84298,345,6,0.92506938,6.883,2.24,1232.05,162.92,49.23,4.72,5091
3/22/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.06,1278778,0.03,22752454613,6008,201.632,31372.34375,2368,14.31,1753,30383,0,41.65,4160216,2630501522,90010489.25,14914.7357,0.1052,3228,6.02E+19,78821,383,2,0.925925926,6.8785,2.24,1246.1,162.71,48.28,4.72,2852
3/23/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.06,1286770,0.03,22541771175,5914,210.879,30980.9375,2513,14.55,2060,30354,0,43.2,4204180,2732317738,90041470.19,15425.4361,0.11,4379,6.10E+19,82434,406,5,0.92704181,6.8843,2.24,1247.9,162.82,48.35,4.24,3089
